PartcipantID:5
RandID:5
InitialTimeStamp:09-26-52-226
block;trial;eventType;elapsedTime
1;0;ShowNumber;0.035
1;1;Trial;2.075
1;1;AnswerScreen;4.089
1;1;TrialAnswer;4.32
1;1;EnterNumber;5.356
1;1;InterTrialRest;6.86
1;1;InterTrialRest;6.901
1;1;ShowNumber;7.241
1;2;Trial;9.279
1;2;AnswerScreen;11.296
1;2;TrialAnswer;11.52
1;2;ParticipantAnswer;11.937
1;2;EnterNumber;12.56
1;2;InterTrialRest;14.661
1;2;InterTrialRest;14.704
1;2;ShowNumber;15.041
1;3;Trial;17.091
1;3;AnswerScreen;19.097
1;3;TrialAnswer;19.128
1;3;ParticipantAnswer;19.781
1;3;EnterNumber;20.165
1;3;InterTrialRest;21.669
1;3;InterTrialRest;21.715
1;3;ShowNumber;22.052
1;4;Trial;24.104
1;4;AnswerScreen;26.122
1;4;TrialAnswer;26.346
1;4;ParticipantAnswer;26.743
1;4;EnterNumber;27.385
1;4;InterTrialRest;27.967
1;4;InterTrialRest;28.013
1;4;ShowNumber;28.36
1;5;Trial;30.411
1;5;AnswerScreen;32.429
1;5;TrialAnswer;32.655
