PartcipantID:1
RandID:6
InitialTimeStamp:20-21-22-239
block;trial;answer;correct;timeSpent;itemsSelected;finalvalue;finalweight;ReverseButtons;instanceNumber;pay;xyCoordinates;
1;1;1;0;2;;0;0;1;53;0;(793,-30)(-269,-30)(-92,-350)(262,-190)(85,290)(793,290)(-446,-190)
1;2;0;0;1.410667;4;69;69;0;42;0;(-269,-190)(616,-190)(793,-190)(-623,130)(439,-30)
1;3;0;0;0.6685818;;0;0;0;78;0;(616,-350)(-623,-190)(262,-190)(85,290)(616,130)(262,130)(262,-30)(793,130)(-623,-30)
1;4;1;0;2;;0;0;1;1;0;(-623,290)(262,-190)(262,-30)(616,130)(-623,-350)(793,-190)(-623,-190)(616,-190)(793,130)(85,-350)(-446,130)
1;5;1;1;0.5160353;;0;0;1;31;0.5;(616,-190)(439,-190)(-446,290)(262,290)(-269,-30)(439,290)(-446,-190)(262,-30)(-623,-190)(-446,130)(616,-30)(-623,-30)(-800,-350)
1;6;0;1;0.3692832;;0;0;0;7;0.5;(-623,-190)(616,290)(-800,-350)(-800,130)(439,130)(262,290)(439,-350)(-269,-190)(-623,-30)(-623,130)(-800,-30)
1;7;0;1;0.3789136;;0;0;0;18;0.5;(439,130)(-446,-190)(262,130)(-446,-30)(-800,-190)(-623,130)(-446,130)(-269,290)(616,-350)(793,-350)(-269,130)(-269,-350)(-623,-30)
1;8;0;0;0.3451504;;0;0;0;12;0;(-800,130)(-446,290)(85,290)(-623,-190)(-269,-350)(616,-30)(-92,290)(793,290)(616,-190)(-623,290)(793,-30)
1;9;0;0;0.4123553;;0;0;0;57;0;(439,-30)(439,-190)(-800,-190)(439,290)(-269,130)(616,-350)(-446,-190)
1;10;1;1;0.6857781;;0;0;1;60;0.5;(262,-30)(-623,-190)(262,-190)(-269,290)(439,-190)(439,-350)(-92,-350)
1;11;0;1;0.3449914;;0;0;0;56;0.5;(793,130)(-800,290)(439,290)(262,-350)(-446,-30)(262,290)(85,290)
1;12;1;0;1.337192;;0;0;1;39;0;(616,-30)(616,-190)(-800,130)(-446,290)(793,-190)
1;13;0;0;0.7714726;;0;0;0;41;0;(-800,-30)(-623,-30)(262,-30)(262,-190)(-623,-190)
1;14;1;1;1.60918;;0;0;1;16;0.5;(-623,130)(793,-30)(-446,290)(-269,290)(-623,-350)(439,130)(-269,-350)(-623,-190)(262,290)(439,290)(85,-350)
1;15;0;1;1.385662;;0;0;0;38;0.5;(-800,-190)(439,-350)(-269,290)(-269,-30)(439,-190)
1;16;1;1;0.6519725;;0;0;1;29;0.5;(-800,-30)(439,-350)(-623,-350)(-269,130)(262,-350)(-800,-350)(-446,-30)(262,-190)(-92,-350)(-446,290)(-92,290)(616,130)(793,130)
1;17;0;1;1.232837;;0;0;0;21;0.5;(-800,130)(-623,290)(-446,-190)(616,130)(439,-190)(793,-350)(439,-30)(439,130)(439,-350)(-269,-350)(793,-30)(616,-190)(-623,-350)
1;18;1;1;0.5149316;;0;0;1;73;0.5;(262,130)(-92,-350)(-446,-350)(85,-350)(-623,-30)(-446,290)(616,-350)(-269,-190)(793,-190)
1;19;2;0;0.4694593;;0;0;0;65;0;(-800,130)(-92,-350)(-800,-350)(262,-190)(616,130)(262,-30)(262,130)(-623,-350)(793,-350)
1;20;2;0;2;;0;0;0;70;0;(-269,-350)(793,290)(439,130)(-623,-190)(-623,-30)(-446,130)(-800,-190)(85,290)(-623,130)
1;21;2;0;2;;0;0;0;72;0;(439,-350)(262,-350)(616,290)(439,130)(262,-190)(-92,290)(-269,290)(-446,290)(262,-30)
1;22;2;0;2;;0;0;1;34;0;(793,290)(439,130)(-800,-190)(616,-190)(793,-190)
1;23;2;0;2;;0;0;0;46;0;(793,130)(-800,-190)(439,-30)(793,-190)(-446,-190)
1;24;2;0;2;;0;0;0;66;0;(262,-350)(793,-350)(-800,-30)(-800,290)(-269,-190)(262,-190)(439,290)(-269,130)(-269,-30)
1;25;2;0;2;;0;0;0;49;0;(-269,130)(-800,-190)(439,-350)(262,-190)(-269,-350)(-623,-30)(262,130)
1;26;2;0;2;;0;0;0;51;0;(-800,130)(85,290)(616,290)(-446,130)(-800,-350)(-92,-350)(85,-350)
1;27;2;0;2;;0;0;0;8;0;(616,-30)(-623,-30)(439,290)(-623,130)(-446,-190)(-446,130)(262,130)(-623,290)(793,-350)(793,-190)(-92,290)
1;28;2;0;2;;0;0;0;76;0;(-800,290)(262,130)(-623,-190)(439,-30)(262,-30)(-269,-190)(262,290)(-623,290)(439,130)
1;29;2;0;2;;0;0;1;40;0;(262,290)(-269,-30)(-446,290)(-269,-350)(262,-30)
1;30;2;0;2;;0;0;1;28;0;(616,130)(439,-190)(439,290)(616,290)(-269,-190)(439,-30)(-269,290)(262,290)(262,-350)(-446,-350)(85,290)(-623,-190)(-92,-350)
1;31;2;0;2;;0;0;0;62;0;(616,-190)(262,-350)(-446,130)(262,-30)(-623,-350)(-800,-30)(-269,130)
1;32;2;0;2;;0;0;0;20;0;(439,290)(616,-190)(-92,-350)(439,-190)(616,130)(-269,-350)(616,-30)(262,-350)(-446,-30)(793,290)(85,290)(262,-190)(793,-30)
1;33;2;0;2;;0;0;0;64;0;(-269,-190)(-446,130)(85,290)(262,-30)(-269,290)(262,-190)(793,130)
1;34;2;0;2;;0;0;1;14;0;(616,-30)(-92,290)(439,-30)(262,-350)(-800,-350)(439,-190)(439,-350)(616,290)(262,130)(85,290)(616,130)
1;35;2;0;2;;0;0;1;17;0;(439,-350)(262,-190)(616,-190)(262,-350)(-269,-30)(439,130)(-446,290)(-623,-190)(793,130)(-623,-30)(439,-30)(-92,290)(793,-30)
