PartcipantID:1
RandID:4
InitialTimeStamp:21-28-44-496
block;trial;answer;correct;timeSpent;itemsSelected;finalvalue;finalweight;ReverseButtons;instanceNumber;pay;xyCoordinates;
1;1;2;0;2;;0;0;1;39;0;(439,130)(-800,-30)(616,-190)(616,130)(-446,-190)
1;2;2;0;2;;0;0;1;10;0;(85,-350)(793,-30)(262,-30)(-446,290)(793,-350)(-800,-190)(439,290)(616,-350)(262,290)(-623,-190)(793,-190)
1;3;2;0;2;;0;0;1;65;0;(439,-190)(439,-30)(-92,290)(-800,-30)(616,-190)(-446,130)(262,290)(-800,-350)(793,-190)
1;4;2;0;2;;0;0;1;64;0;(439,130)(-446,-350)(793,130)(-269,-190)(262,290)(793,-190)(793,290)
1;5;2;0;2;;0;0;0;11;0;(262,130)(-269,130)(-800,-350)(439,-30)(-623,-30)(-623,-350)(-446,290)(439,290)(439,-350)(-269,-30)(-800,130)
1;6;2;0;2;;0;0;0;20;0;(-800,130)(-800,-350)(439,-350)(-623,130)(-269,-30)(262,-30)(793,290)(616,290)(-446,130)(439,-190)(-92,-350)(-623,290)(-446,290)
1;7;2;0;2;;0;0;1;31;0;(-800,130)(793,290)(-269,-190)(616,-190)(-800,-190)(-446,-30)(793,-350)(-269,130)(-623,-350)(616,290)(85,290)(85,-350)(-623,-30)
1;8;2;0;2;;0;0;0;67;0;(-92,290)(262,290)(85,-350)(439,130)(-623,-350)(-800,-190)(439,-30)(616,-190)(-446,-190)
1;9;2;0;2;;0;0;0;46;0;(262,130)(85,-350)(439,-350)(439,130)(616,130)
1;10;0;1;2;;0;0;0;36;0.5;(439,130)(-269,-30)(-92,-350)(439,290)(-800,-350)
1;11;1;0;2;;0;0;1;19;0;(-446,290)(-800,130)(-269,290)(85,-350)(-92,290)(-446,-350)(262,290)(85,290)(616,-30)(439,130)(793,-190)(439,290)(262,-350)
1;12;1;1;2;;0;0;1;76;0.5;(-623,-30)(-446,-190)(-446,-30)(-269,-350)(-623,-350)(262,-190)(-269,290)(439,-190)(439,130)
1;13;0;0;2;;0;0;0;54;0;(616,-190)(-800,130)(-800,-30)(262,-30)(-623,130)(85,290)(-269,-190)
1;14;0;1;2;;0;0;0;50;0.5;(-269,-350)(-800,290)(616,-350)(-269,-190)(616,-190)(-800,130)(-800,-190)
1;15;1;1;2;;0;0;1;79;0.5;(-269,290)(-800,-350)(-446,-190)(439,-350)(439,-30)(616,290)(616,-350)(262,-190)(-446,130)
1;16;1;1;2;;0;0;1;47;0.5;(-623,-30)(-446,-190)(-446,130)(793,-350)(262,-190)
1;17;1;1;2;;0;0;1;59;0.5;(262,-350)(439,130)(439,290)(-269,130)(439,-190)(-623,-350)(262,-190)
1;18;0;1;2;;0;0;0;5;0.5;(262,-30)(-623,290)(793,-190)(-446,130)(-800,-190)(-446,-190)(439,-30)(439,-350)(793,290)(262,-350)(-269,-190)
1;19;1;1;2;;0;0;1;29;0.5;(793,-30)(616,-190)(-800,-30)(793,130)(-623,290)(-269,290)(-92,-350)(439,-190)(262,290)(-623,130)(-269,130)(439,290)(-446,-190)
1;20;1;0;2;;0;0;1;3;0;(793,130)(-623,-350)(-269,290)(-623,-190)(262,130)(439,-190)(793,-30)(262,290)(439,130)(-269,130)(-800,130)
2;1;2;0;2;;0;0;0;6;0;(793,130)(-269,290)(-623,-350)(-800,-30)(-446,-30)(-269,-190)(616,290)(-623,-30)(-269,-30)(262,-190)(-92,290)
2;2;2;0;2;;0;0;1;68;0;(616,-350)(793,-30)(439,-30)(616,290)(-800,-350)(-800,-30)(-446,-30)(-269,130)(439,-190)
2;3;2;0;2;;0;0;1;28;0;(439,-30)(-623,290)(262,290)(616,-30)(262,130)(-623,-190)(439,130)(-800,-190)(793,290)(-446,-190)(-446,130)(439,290)(-92,-350)
2;4;1;0;2;;0;0;1;69;0;(262,-350)(-92,290)(-446,130)(439,130)(-623,-190)(-623,290)(-800,290)(439,-30)(439,-350)
