PartcipantID:1
RandID:6
InitialTimeStamp:20-21-22-239
block;trial;eventType;elapsedTime
1;1;Trial;0.085
1;1;AnswerScreen;2.029
1;1;TrialAnswer;2.058
1;1;ParticipantAnswer;2.853
1;1;InterTrialRest;2.88
1;2;Trial;3.246
1;2;ParticipantSkip;4.648
1;2;AnswerScreen;4.648
1;2;TrialAnswer;4.675
1;2;ParticipantAnswer;5.112
1;2;InterTrialRest;5.139
1;3;Trial;5.485
1;3;ParticipantSkip;6.178
1;3;AnswerScreen;6.178
1;3;TrialAnswer;6.205
1;3;ParticipantAnswer;6.658
1;3;InterTrialRest;6.685
1;4;Trial;7.03
1;4;AnswerScreen;9.06
1;4;TrialAnswer;9.09
1;4;ParticipantAnswer;9.462
1;4;InterTrialRest;9.488
1;5;Trial;9.842
1;5;ParticipantSkip;10.382
1;5;AnswerScreen;10.383
1;5;TrialAnswer;10.409
1;5;ParticipantAnswer;10.725
1;5;InterTrialRest;10.751
1;6;Trial;11.103
1;6;ParticipantSkip;11.489
1;6;AnswerScreen;11.49
1;6;TrialAnswer;11.516
1;6;ParticipantAnswer;11.916
1;6;InterTrialRest;11.942
1;7;Trial;12.292
1;7;ParticipantSkip;12.698
1;7;AnswerScreen;12.698
1;7;TrialAnswer;12.727
1;7;ParticipantAnswer;13.358
1;7;InterTrialRest;13.384
1;8;Trial;13.734
1;8;ParticipantSkip;14.107
1;8;AnswerScreen;14.107
1;8;TrialAnswer;14.135
1;8;ParticipantAnswer;14.469
1;8;InterTrialRest;14.496
1;9;Trial;14.846
1;9;ParticipantSkip;15.284
1;9;AnswerScreen;15.284
1;9;TrialAnswer;15.31
1;9;ParticipantAnswer;15.644
1;9;InterTrialRest;15.671
1;10;Trial;16.022
1;10;ParticipantSkip;16.731
1;10;AnswerScreen;16.732
1;10;TrialAnswer;16.758
1;10;ParticipantAnswer;17.092
1;10;InterTrialRest;17.118
1;11;Trial;17.467
1;11;ParticipantSkip;17.835
1;11;AnswerScreen;17.835
1;11;TrialAnswer;17.863
1;11;ParticipantAnswer;18.179
1;11;InterTrialRest;18.205
1;12;Trial;18.552
1;12;ParticipantSkip;19.914
1;12;AnswerScreen;19.914
1;12;TrialAnswer;19.941
1;12;ParticipantAnswer;20.613
1;12;InterTrialRest;20.641
1;13;Trial;20.991
1;13;ParticipantSkip;21.785
1;13;AnswerScreen;21.786
1;13;TrialAnswer;21.812
1;13;ParticipantAnswer;22.432
1;13;InterTrialRest;22.459
1;14;Trial;22.805
1;14;ParticipantSkip;24.442
1;14;AnswerScreen;24.442
1;14;TrialAnswer;24.469
1;14;ParticipantAnswer;25.109
1;14;InterTrialRest;25.136
1;15;Trial;25.482
1;15;ParticipantSkip;26.891
1;15;AnswerScreen;26.892
1;15;TrialAnswer;26.919
1;15;ParticipantAnswer;27.284
1;15;InterTrialRest;27.311
1;16;Trial;27.661
1;16;ParticipantSkip;28.34
1;16;AnswerScreen;28.34
1;16;TrialAnswer;28.368
1;16;ParticipantAnswer;29.008
1;16;InterTrialRest;29.034
1;17;Trial;29.382
1;17;ParticipantSkip;30.642
1;17;AnswerScreen;30.642
1;17;TrialAnswer;30.669
1;17;ParticipantAnswer;31.119
1;17;InterTrialRest;31.146
1;18;Trial;31.493
1;18;ParticipantSkip;32.033
1;18;AnswerScreen;32.034
1;18;TrialAnswer;32.06
1;18;ParticipantAnswer;32.496
1;18;InterTrialRest;32.523
1;19;Trial;32.88
1;19;ParticipantSkip;33.375
1;19;AnswerScreen;33.376
1;19;TrialAnswer;33.403
1;19;InterTrialRest;34.443
1;20;Trial;34.789
1;20;AnswerScreen;36.811
1;20;TrialAnswer;36.839
1;20;InterTrialRest;37.881
1;21;Trial;38.228
1;21;AnswerScreen;40.238
1;21;TrialAnswer;40.266
1;21;InterTrialRest;41.316
1;22;Trial;42.831
1;22;AnswerScreen;44.854
1;22;TrialAnswer;44.882
1;22;InterTrialRest;45.921
1;23;Trial;46.272
1;23;AnswerScreen;48.279
1;23;TrialAnswer;48.308
1;23;InterTrialRest;49.358
1;24;Trial;49.704
1;24;AnswerScreen;51.711
1;24;TrialAnswer;51.739
1;24;InterTrialRest;52.782
1;25;Trial;53.132
1;25;AnswerScreen;55.147
1;25;TrialAnswer;55.175
1;25;InterTrialRest;56.21
1;26;Trial;56.554
1;26;AnswerScreen;58.562
1;26;TrialAnswer;58.59
1;26;InterTrialRest;59.623
1;27;Trial;59.968
1;27;AnswerScreen;61.986
1;27;TrialAnswer;62.015
1;27;InterTrialRest;63.052
1;28;Trial;63.397
1;28;AnswerScreen;65.403
1;28;TrialAnswer;65.431
1;28;InterTrialRest;66.473
1;29;Trial;66.821
1;29;AnswerScreen;68.829
1;29;TrialAnswer;68.857
1;29;InterTrialRest;69.9
1;30;Trial;70.255
1;30;AnswerScreen;72.275
1;30;TrialAnswer;72.304
1;30;InterTrialRest;73.343
1;31;Trial;73.689
1;31;AnswerScreen;75.696
1;31;TrialAnswer;75.724
1;31;InterTrialRest;76.764
1;32;Trial;77.114
1;32;AnswerScreen;79.135
1;32;TrialAnswer;79.164
1;32;InterTrialRest;80.205
1;33;Trial;80.55
1;33;AnswerScreen;82.558
1;33;TrialAnswer;82.586
1;33;InterTrialRest;83.629
1;34;Trial;83.977
1;34;AnswerScreen;86.007
1;34;TrialAnswer;86.036
1;34;InterTrialRest;87.078
1;35;Trial;87.426
1;35;AnswerScreen;89.45
1;35;TrialAnswer;89.479
1;35;InterTrialRest;90.52
1;36;Trial;90.87
1;36;AnswerScreen;92.876
1;36;TrialAnswer;92.904
1;36;InterTrialRest;93.94
1;37;Trial;94.286
1;37;AnswerScreen;96.305
1;37;TrialAnswer;96.333
1;37;InterTrialRest;97.376
1;38;Trial;97.725
1;38;AnswerScreen;99.75
1;38;TrialAnswer;99.778
1;38;InterTrialRest;100.815
1;39;Trial;101.165
1;39;AnswerScreen;103.182
1;39;TrialAnswer;103.21
1;39;InterTrialRest;104.251
1;40;Trial;104.597
1;40;AnswerScreen;106.609
1;40;TrialAnswer;106.637
1;40;InterTrialRest;107.688
1;41;Trial;108.034
1;41;AnswerScreen;110.057
1;41;TrialAnswer;110.085
1;41;InterTrialRest;111.128
1;42;Trial;111.473
1;42;AnswerScreen;113.499
1;42;TrialAnswer;113.528
1;42;ParticipantAnswer;113.877
1;42;InterTrialRest;113.904
1;43;Trial;114.252
1;43;AnswerScreen;116.273
1;43;TrialAnswer;116.302
1;43;ParticipantAnswer;116.698
1;43;InterTrialRest;116.725
1;44;Trial;117.082
1;44;AnswerScreen;119.094
1;44;TrialAnswer;119.122
1;44;ParticipantAnswer;119.606
1;44;InterTrialRest;119.632
1;45;Trial;119.982
1;45;AnswerScreen;122.005
1;45;TrialAnswer;122.034
1;45;ParticipantAnswer;122.585
1;45;InterTrialRest;122.612
1;46;Trial;122.97
1;46;AnswerScreen;124.976
1;46;TrialAnswer;125.005
1;46;ParticipantAnswer;125.577
1;46;InterTrialRest;125.604
1;47;Trial;125.95
1;47;AnswerScreen;127.961
1;47;TrialAnswer;127.989
1;47;ParticipantAnswer;128.406
1;47;InterTrialRest;128.433
1;48;Trial;128.777
1;48;AnswerScreen;130.799
1;48;TrialAnswer;130.827
1;48;ParticipantAnswer;131.363
1;48;InterTrialRest;131.389
1;49;Trial;131.733
1;49;AnswerScreen;133.758
1;49;TrialAnswer;133.786
1;49;ParticipantAnswer;134.476
1;49;InterTrialRest;134.502
1;50;Trial;134.85
1;50;AnswerScreen;136.859
1;50;TrialAnswer;136.887
1;50;ParticipantAnswer;137.288
1;50;InterTrialRest;137.314
1;51;Trial;137.667
1;51;AnswerScreen;139.673
1;51;TrialAnswer;139.701
1;51;InterTrialRest;140.739
1;52;Trial;141.093
1;52;AnswerScreen;143.101
1;52;TrialAnswer;143.129
1;52;InterTrialRest;144.167
1;53;Trial;144.511
1;53;AnswerScreen;146.526
1;53;TrialAnswer;146.555
1;53;InterTrialRest;147.597
1;54;Trial;147.945
1;54;AnswerScreen;149.969
1;54;TrialAnswer;149.997
1;54;InterTrialRest;151.04
1;55;Trial;151.395
1;55;AnswerScreen;153.404
1;55;TrialAnswer;153.432
1;55;InterTrialRest;154.471
1;56;Trial;154.82
1;56;AnswerScreen;156.828
1;56;TrialAnswer;156.857
1;56;InterTrialRest;157.895
1;57;Trial;158.239
1;57;AnswerScreen;160.259
1;57;TrialAnswer;160.286
1;57;InterTrialRest;161.325
1;58;Trial;161.673
1;58;AnswerScreen;163.683
1;58;TrialAnswer;163.712
1;58;InterTrialRest;164.751
1;59;Trial;165.102
1;59;AnswerScreen;167.122
1;59;TrialAnswer;167.151
1;59;InterTrialRest;168.196
1;60;Trial;168.548
1;60;AnswerScreen;170.559
1;60;TrialAnswer;170.587
1;60;InterTrialRest;171.628
1;61;Trial;171.974
1;61;AnswerScreen;173.982
1;61;TrialAnswer;174.01
1;61;InterTrialRest;175.051
1;62;Trial;175.4
1;62;AnswerScreen;177.425
1;62;TrialAnswer;177.453
1;62;InterTrialRest;178.506
1;63;Trial;178.857
1;63;AnswerScreen;180.879
1;63;TrialAnswer;180.907
1;63;InterTrialRest;181.946
1;64;Trial;182.298
1;64;AnswerScreen;184.319
1;64;TrialAnswer;184.348
1;64;InterTrialRest;185.391
1;65;Trial;185.743
1;65;AnswerScreen;187.754
1;65;TrialAnswer;187.782
1;65;InterTrialRest;188.823
1;66;Trial;189.17
1;66;AnswerScreen;191.192
1;66;TrialAnswer;191.22
1;66;InterTrialRest;192.262
1;67;Trial;192.61
1;67;AnswerScreen;194.631
1;67;TrialAnswer;194.66
1;67;InterTrialRest;195.697
1;68;Trial;196.041
1;68;AnswerScreen;198.047
1;68;TrialAnswer;198.075
1;68;InterTrialRest;199.12
1;69;Trial;199.469
1;69;AnswerScreen;201.493
1;69;TrialAnswer;201.522
1;69;InterTrialRest;202.564
1;70;Trial;202.911
1;70;AnswerScreen;204.934
1;70;TrialAnswer;204.962
1;70;InterTrialRest;206.002
1;71;Trial;206.351
1;71;AnswerScreen;208.36
1;71;TrialAnswer;208.389
1;71;InterTrialRest;209.432
1;72;Trial;209.796
1;72;AnswerScreen;211.819
1;72;TrialAnswer;211.847
1;72;InterTrialRest;212.893
1;73;Trial;213.245
1;73;AnswerScreen;215.262
1;73;TrialAnswer;215.291
1;73;InterTrialRest;216.329
1;74;Trial;216.676
1;74;AnswerScreen;218.685
1;74;TrialAnswer;218.714
1;74;InterTrialRest;219.757
1;75;Trial;220.102
1;75;AnswerScreen;222.126
1;75;TrialAnswer;222.155
1;75;InterTrialRest;223.2
1;76;Trial;223.547
1;76;AnswerScreen;225.561
1;76;TrialAnswer;225.589
1;76;InterTrialRest;226.631
1;77;Trial;226.976
1;77;AnswerScreen;228.988
1;77;TrialAnswer;229.017
1;77;InterTrialRest;230.058
1;78;Trial;230.404
1;78;AnswerScreen;2403.069
1;78;TrialAnswer;2403.098
1;78;InterTrialRest;2404.137
1;79;Trial;2404.492
1;79;AnswerScreen;2406.499
1;79;TrialAnswer;2406.527
1;79;ParticipantAnswer;2406.826
1;79;InterTrialRest;2406.854
1;80;Trial;2407.225
1;80;AnswerScreen;2409.214
1;80;TrialAnswer;2409.242
1;80;ParticipantAnswer;2409.692
1;80;InterTrialRest;2409.719
2;0;InterBlockRest;2410.063
