PartcipantID:1
RandID:4
InitialTimeStamp:11-56-21-400
block;trial;eventType;elapsedTime
1;0;ShowNumber;0.031
1;1;Trial;2.084
1;1;ParticipantSkip;3.42
1;1;AnswerScreen;3.42
1;1;TrialAnswer;4.326
1;1;ParticipantAnswer;5.083
1;1;EnterNumber;6.076
1;1;InterTrialRest;11.129
1;1;InterTrialRest;11.172
1;1;ShowNumber;11.513
1;2;Trial;13.551
1;2;ParticipantSkip;14.686
1;2;AnswerScreen;14.686
1;2;TrialAnswer;14.796
1;2;ParticipantAnswer;15.604
1;2;EnterNumber;16.734
1;2;InterTrialRest;18.102
1;2;InterTrialRest;18.143
1;2;ShowNumber;18.486
1;3;Trial;20.525
1;3;ParticipantSkip;22.434
1;3;AnswerScreen;22.434
1;3;TrialAnswer;22.579
1;3;EnterNumber;23.752
1;3;InterTrialRest;23.829
1;3;InterTrialRest;23.872
1;3;ShowNumber;24.215
1;4;Trial;26.281
1;4;ParticipantSkip;27.658
1;4;AnswerScreen;27.659
1;4;TrialAnswer;27.733
1;4;ParticipantAnswer;28.499
1;4;EnterNumber;29.444
1;4;InterTrialRest;29.818
1;4;InterTrialRest;29.859
1;4;ShowNumber;30.203
1;5;Trial;32.259
1;5;ParticipantSkip;34.277
1;5;AnswerScreen;34.278
1;5;AnswerScreen;34.279
1;5;TrialAnswer;34.31
1;5;TrialAnswer;34.352
1;5;ParticipantAnswer;34.989
1;5;EnterNumber;35.407
1;5;InterTrialRest;35.573
1;5;InterTrialRest;35.614
1;5;ShowNumber;35.958
1;6;Trial;38.01
1;6;ParticipantSkip;38.164
1;6;AnswerScreen;38.164
1;6;TrialAnswer;38.243
1;6;ParticipantAnswer;38.865
1;6;EnterNumber;41.157
1;6;InterTrialRest;41.417
1;6;InterTrialRest;41.458
1;6;ShowNumber;41.801
1;7;Trial;43.843
1;7;ParticipantSkip;44.861
1;7;AnswerScreen;44.861
1;7;TrialAnswer;44.891
1;7;ParticipantAnswer;45.361
1;7;EnterNumber;46.935
1;7;InterTrialRest;47.261
1;7;InterTrialRest;47.302
1;7;ShowNumber;47.645
1;8;Trial;49.707
1;8;ParticipantSkip;50.898
1;8;AnswerScreen;50.898
1;8;TrialAnswer;50.947
1;8;ParticipantAnswer;51.629
1;8;EnterNumber;52.83
1;8;InterTrialRest;54.294
1;8;InterTrialRest;54.336
2;0;InterBlockRest;54.681
