PartcipantID:5
RandID:5
InitialTimeStamp:21-41-04-890
block;trial;answer;correct;timeSpent;itemsSelected;finalvalue;finalweight;ReverseButtons;instanceNumber;pay;xyCoordinates;
1;1;1;1;2;;0;0;1;21;1;(303.1089,175)(-303.1089,-175)(4.286122E-14,-350)(-303.1089,175)(303.1089,-175)(0,350)
1;2;1;1;2;4,1;29;38;1;17;2;(0,350)(303.1089,175)(4.286122E-14,-350)(-303.1089,175)(303.1089,-175)(-303.1089,-175)
1;3;1;0;1.812937;;0;0;1;5;0;(0,350)(4.286122E-14,-350)(303.1089,175)(-303.1089,175)(303.1089,-175)(-303.1089,-175)
1;4;0;0;0.4629076;;0;0;0;22;0;(4.286122E-14,-350)(303.1089,175)(-303.1089,175)(0,350)(303.1089,-175)(-303.1089,-175)
1;5;1;0;0.4972888;;0;0;1;6;0;(303.1089,-175)(-303.1089,175)(4.286122E-14,-350)(-303.1089,-175)(0,350)(303.1089,175)
1;6;0;1;0.3832541;;0;0;0;1;0.01;(303.1089,-175)(4.286122E-14,-350)(-303.1089,175)(303.1089,175)(-303.1089,-175)(0,350)
1;7;1;0;0.5485959;;0;0;1;9;0;(-303.1089,175)(0,350)(303.1089,-175)(303.1089,175)(-303.1089,-175)(4.286122E-14,-350)
1;8;0;1;0.444862;;0;0;0;7;1;(4.286122E-14,-350)(303.1089,-175)(-303.1089,175)(-303.1089,-175)(303.1089,175)(0,350)
1;9;0;1;0.4278725;;0;0;0;4;2;(-303.1089,-175)(4.286122E-14,-350)(303.1089,175)(0,350)(-303.1089,175)(303.1089,-175)
1;10;0;1;0.4447882;;0;0;0;8;2;(303.1089,175)(4.286122E-14,-350)(0,350)(303.1089,-175)(-303.1089,175)(-303.1089,-175)
1;11;0;0;1.213413;;0;0;0;24;0;(-303.1089,175)(303.1089,175)(4.286122E-14,-350)(303.1089,-175)(0,350)(-303.1089,-175)
1;12;1;1;0.360135;;0;0;1;15;1;(303.1089,175)(303.1089,-175)(4.286122E-14,-350)(0,350)(-303.1089,175)(-303.1089,-175)
1;13;0;0;0.3618644;;0;0;0;14;0;(0,350)(-303.1089,-175)(303.1089,175)(4.286122E-14,-350)(-303.1089,175)(303.1089,-175)
1;14;0;1;0.3468585;;0;0;0;2;0.01;(303.1089,175)(-303.1089,175)(303.1089,-175)(-303.1089,-175)(0,350)(4.286122E-14,-350)
1;15;0;1;0.4970094;;0;0;0;10;0.01;(-303.1089,-175)(303.1089,-175)(303.1089,175)(4.286122E-14,-350)(-303.1089,175)(0,350)
1;16;1;0;0.8242335;;0;0;1;11;0;(303.1089,-175)(0,350)(-303.1089,-175)(303.1089,175)(-303.1089,175)(4.286122E-14,-350)
1;17;1;1;0.3620392;;0;0;1;20;1;(303.1089,-175)(-303.1089,175)(-303.1089,-175)(303.1089,175)(4.286122E-14,-350)(0,350)
1;18;2;0;0.3435045;;0;0;1;12;0;(0,350)(-303.1089,-175)(303.1089,175)(303.1089,-175)(-303.1089,175)(4.286122E-14,-350)
1;19;1;1;0.4658693;;0;0;1;18;2;(4.286122E-14,-350)(303.1089,175)(0,350)(303.1089,-175)(-303.1089,175)(-303.1089,-175)
1;20;1;1;1.213973;;0;0;1;13;1;(-303.1089,175)(4.286122E-14,-350)(303.1089,175)(0,350)(303.1089,-175)(-303.1089,-175)
1;21;0;0;0.3597783;;0;0;0;16;0;(-303.1089,175)(4.286122E-14,-350)(0,350)(303.1089,-175)(-303.1089,-175)(303.1089,175)
1;22;0;1;0.4298035;;0;0;0;3;2;(0,350)(303.1089,-175)(303.1089,175)(4.286122E-14,-350)(-303.1089,-175)(-303.1089,175)
1;23;0;0;1.076328;;0;0;0;19;0;(303.1089,-175)(-303.1089,-175)(303.1089,175)(4.286122E-14,-350)(0,350)(-303.1089,175)
1;24;0;0;0.5484819;;0;0;0;23;0;(-303.1089,175)(303.1089,175)(-303.1089,-175)(303.1089,-175)(4.286122E-14,-350)(0,350)
2;1;2;0;1.060634;;0;0;1;9;0;(-303.1089,175)(-303.1089,-175)(4.286122E-14,-350)(303.1089,175)(303.1089,-175)(0,350)
