PartcipantID:1
RandID:1
InitialTimeStamp:21-15-11-574
block;trial;answer;correct;timeSpent;itemsSelected;finalvalue;finalweight;ReverseButtons;instanceNumber;pay;xyCoordinates;
1;1;0;0;1;;0;0;0;18;0;(-341.2248,-77.88232)(151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)(-151.8593,-315.3391)(0,350)(341.2248,-77.88232)
1;2;1;0;1;;0;0;0;8;0;(-341.2248,-77.88232)(0,350)(151.8593,-315.3391)(-273.641,218.2214)(341.2248,-77.88232)(273.641,218.2214)(-151.8593,-315.3391)
1;3;0;1;1;;0;0;0;11;0.01;(-151.8593,-315.3391)(0,350)(151.8593,-315.3391)(273.641,218.2214)(-341.2248,-77.88232)(341.2248,-77.88232)(-273.641,218.2214)
1;4;0;1;1;;0;0;0;3;1;(341.2248,-77.88232)(273.641,218.2214)(-151.8593,-315.3391)(0,350)(-273.641,218.2214)(-341.2248,-77.88232)(151.8593,-315.3391)
1;5;0;1;1;;0;0;0;4;0.01;(-341.2248,-77.88232)(-151.8593,-315.3391)(273.641,218.2214)(-273.641,218.2214)(0,350)(341.2248,-77.88232)(151.8593,-315.3391)
1;6;0;0;1;;0;0;0;15;0;(151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)(-151.8593,-315.3391)(0,350)(-341.2248,-77.88232)(341.2248,-77.88232)
1;7;0;1;1;;0;0;0;12;1;(341.2248,-77.88232)(0,350)(-273.641,218.2214)(273.641,218.2214)(-341.2248,-77.88232)(-151.8593,-315.3391)(151.8593,-315.3391)
1;8;0;0;1;;0;0;0;13;0;(341.2248,-77.88232)(-341.2248,-77.88232)(0,350)(273.641,218.2214)(-151.8593,-315.3391)(151.8593,-315.3391)(-273.641,218.2214)
1;9;1;0;1;;0;0;1;6;0;(151.8593,-315.3391)(341.2248,-77.88232)(-273.641,218.2214)(-151.8593,-315.3391)(-341.2248,-77.88232)(273.641,218.2214)(0,350)
1;10;2;0;1;;0;0;0;17;0;(-151.8593,-315.3391)(151.8593,-315.3391)(341.2248,-77.88232)(-273.641,218.2214)(-341.2248,-77.88232)(0,350)(273.641,218.2214)
1;11;0;0;1;;0;0;1;16;0;(341.2248,-77.88232)(-341.2248,-77.88232)(0,350)(-151.8593,-315.3391)(273.641,218.2214)(-273.641,218.2214)(151.8593,-315.3391)
1;12;1;0;1;;0;0;1;1;0;(0,350)(-341.2248,-77.88232)(-151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)(341.2248,-77.88232)(151.8593,-315.3391)
1;13;1;0;1;;0;0;1;2;0;(-273.641,218.2214)(0,350)(-151.8593,-315.3391)(273.641,218.2214)(341.2248,-77.88232)(-341.2248,-77.88232)(151.8593,-315.3391)
