PartcipantID:1
RandID:4
InitialTimeStamp:21-28-44-496
block;trial;eventType;elapsedTime
1;1;Trial;0.098
1;1;AnswerScreen;2.053
1;1;TrialAnswer;2.081
1;1;InterTrialRest;3.12
1;2;Trial;3.468
1;2;AnswerScreen;5.478
1;2;TrialAnswer;5.507
1;2;InterTrialRest;6.542
1;3;Trial;6.888
1;3;AnswerScreen;8.909
1;3;TrialAnswer;8.939
1;3;InterTrialRest;9.978
1;4;Trial;10.324
1;4;AnswerScreen;12.334
1;4;TrialAnswer;12.362
1;4;InterTrialRest;13.401
1;5;Trial;13.756
1;5;AnswerScreen;15.776
1;5;TrialAnswer;15.805
1;5;InterTrialRest;16.843
1;6;Trial;17.188
1;6;AnswerScreen;19.206
1;6;TrialAnswer;19.236
1;6;InterTrialRest;20.276
1;7;Trial;20.622
1;7;AnswerScreen;22.646
1;7;TrialAnswer;22.675
1;7;InterTrialRest;23.72
1;8;Trial;24.075
1;8;AnswerScreen;26.086
1;8;TrialAnswer;26.114
1;8;InterTrialRest;27.152
1;9;Trial;27.496
1;9;AnswerScreen;29.518
1;9;TrialAnswer;29.546
1;9;InterTrialRest;30.581
1;10;Trial;30.926
1;10;AnswerScreen;32.936
1;10;TrialAnswer;32.964
1;10;ParticipantAnswer;33.395
1;10;InterTrialRest;33.421
1;11;Trial;33.769
1;11;AnswerScreen;35.786
1;11;TrialAnswer;35.814
1;11;ParticipantAnswer;36.21
1;11;InterTrialRest;36.237
1;12;Trial;36.582
1;12;AnswerScreen;38.603
1;12;TrialAnswer;38.632
1;12;ParticipantAnswer;39.049
1;12;InterTrialRest;39.076
1;13;Trial;39.421
1;13;AnswerScreen;41.44
1;13;TrialAnswer;41.469
1;13;ParticipantAnswer;41.918
1;13;InterTrialRest;41.946
1;14;Trial;42.29
1;14;AnswerScreen;44.306
1;14;TrialAnswer;44.335
1;14;ParticipantAnswer;44.7
1;14;InterTrialRest;44.727
1;15;Trial;45.072
1;15;AnswerScreen;47.097
1;15;TrialAnswer;47.126
1;15;ParticipantAnswer;47.815
1;15;InterTrialRest;47.843
1;16;Trial;48.2
1;16;AnswerScreen;50.22
1;16;TrialAnswer;50.248
