PartcipantID:1
RandID:1
InitialTimeStamp:21-10-12-435
block;trial;answer;correct;timeSpent;itemsSelected;finalvalue;finalweight;ReverseButtons;instanceNumber;pay;xyCoordinates;
1;1;2;0;1;;0;0;1;18;0;(151.8593,-315.3391)(-341.2248,-77.88232)(-273.641,218.2214)(-151.8593,-315.3391)(273.641,218.2214)(341.2248,-77.88232)(0,350)
1;2;2;0;1;;0;0;0;8;0;(341.2248,-77.88232)(-341.2248,-77.88232)(273.641,218.2214)(-151.8593,-315.3391)(151.8593,-315.3391)(0,350)(-273.641,218.2214)
1;3;2;0;1;;0;0;1;11;0;(-151.8593,-315.3391)(-341.2248,-77.88232)(151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)(0,350)(341.2248,-77.88232)
1;4;2;0;1;;0;0;1;3;0;(341.2248,-77.88232)(273.641,218.2214)(-273.641,218.2214)(151.8593,-315.3391)(0,350)(-341.2248,-77.88232)(-151.8593,-315.3391)
1;5;2;0;1;;0;0;1;4;0;(-151.8593,-315.3391)(341.2248,-77.88232)(0,350)(151.8593,-315.3391)(273.641,218.2214)(-341.2248,-77.88232)(-273.641,218.2214)
1;6;2;0;1;;0;0;0;15;0;(273.641,218.2214)(0,350)(-151.8593,-315.3391)(151.8593,-315.3391)(341.2248,-77.88232)(-273.641,218.2214)(-341.2248,-77.88232)
1;7;2;0;1;;0;0;0;12;0;(-273.641,218.2214)(0,350)(151.8593,-315.3391)(-151.8593,-315.3391)(-341.2248,-77.88232)(273.641,218.2214)(341.2248,-77.88232)
1;8;2;0;1;;0;0;0;13;0;(-273.641,218.2214)(341.2248,-77.88232)(0,350)(-341.2248,-77.88232)(-151.8593,-315.3391)(151.8593,-315.3391)(273.641,218.2214)
1;9;2;0;1;;0;0;0;6;0;(-273.641,218.2214)(-341.2248,-77.88232)(341.2248,-77.88232)(151.8593,-315.3391)(-151.8593,-315.3391)(273.641,218.2214)(0,350)
1;10;2;0;1;;0;0;0;17;0;(341.2248,-77.88232)(151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)(0,350)(-151.8593,-315.3391)(-341.2248,-77.88232)
1;11;2;0;1;;0;0;1;16;0;(-341.2248,-77.88232)(0,350)(-273.641,218.2214)(151.8593,-315.3391)(341.2248,-77.88232)(-151.8593,-315.3391)(273.641,218.2214)
1;12;1;0;1;;0;0;1;1;0;(151.8593,-315.3391)(0,350)(-273.641,218.2214)(-151.8593,-315.3391)(341.2248,-77.88232)(273.641,218.2214)(-341.2248,-77.88232)
1;13;0;1;1;;0;0;0;2;2;(151.8593,-315.3391)(-273.641,218.2214)(341.2248,-77.88232)(0,350)(-151.8593,-315.3391)(273.641,218.2214)(-341.2248,-77.88232)
1;14;2;0;1;;0;0;1;10;0;(-273.641,218.2214)(0,350)(-151.8593,-315.3391)(-341.2248,-77.88232)(273.641,218.2214)(341.2248,-77.88232)(151.8593,-315.3391)
